timestamp,mean_abs_ch0,mean_abs_ch1,mean_abs_ch2,mean_abs_ch3,rms_ch0,rms_ch1,rms_ch2,rms_ch3,kurtosis_ch0,kurtosis_ch1,kurtosis_ch2,kurtosis_ch3,shape_ch0,shape_ch1,shape_ch2,shape_ch3,impulse_ch0,impulse_ch1,impulse_ch2,impulse_ch3,crest_ch0,crest_ch1,crest_ch2,crest_ch3,entropy_ch0,entropy_ch1,entropy_ch2,entropy_ch3
2004-03-10 09:42:46,0.7918281538917655,0.8072069693519136,0.7985051456864289,0.7955178630115128,0.9999999999999982,1.0000000000000024,1.000000000000003,0.999999999999998,0.3179217137928694,-0.0986665204870012,-0.0032077953345708288,0.12802128260534085,1.2629002834580791,1.2388396507563328,1.2523400824679227,1.2570427975236125,6.6071944660954385,5.205401432327963,5.181088343349251,5.345143178777156,5.231762596492249,4.2018363144495545,4.13712570242034,4.252156879071377,5.279583911811984,5.533309071156612,5.517720843691446,5.502284980828141
2004-04-16 01:32:55,0.7898895742076274,0.805462376110324,0.7981164593129993,0.7969303550682645,1.000000000000001,1.000000000000002,0.9999999999999989,0.9999999999999992,0.35384139179810026,-0.10697389486590847,-0.008041256793451801,0.03256368701418655,1.2659997456013325,1.24152291858637,1.252949977827517,1.2548147948440738,6.152435710564913,5.344378342625052,5.490997628226309,5.304564932702682,4.859744823757915,4.304695678683321,4.382455585136063,4.227368815301417,5.362752526643363,5.511969322085686,5.4841942244131445,5.532816134755314
2004-03-22 17:41:57,0.784982708925001,0.8093429707782157,0.8023098616398476,0.7946768146573684,1.0000000000000007,1.000000000000002,1.0,0.9999999999999979,0.45790386272587247,-0.2367967308646528,-0.08299805884571132,0.11855394045269874,1.2739134106144279,1.2355701304707223,1.2464012320079076,1.2583731921651147,8.09685409721519,5.106466679860513,5.159000628404579,5.372018181657918,6.355890463002468,4.132882912858271,4.139117080375165,4.2690182968813914,5.240660055831306,5.52680970019317,5.526475776574664,5.523184797961329
2004-03-13 00:22:46,0.7907042115463896,0.8077068245714928,0.7955852505164538,0.7909463933489789,0.9999999999999993,1.0000000000000009,0.9999999999999962,0.9999999999999989,0.27006840127725873,-0.19615629667938084,0.09681251111011058,0.19256688941248523,1.2646954264279022,1.238072985864053,1.2569363237325561,1.2643081862550223,5.726966258434692,5.999269335864809,5.322731085487156,5.21173568967697,4.528336339928383,4.845650785020489,4.234686344079031,4.122203546838157,5.437867659583338,5.466556640080664,5.531003445123835,5.512088557277765
2004-03-05 20:12:46,0.7849588635507926,0.8013503176323132,0.798718122053842,0.7926200692715991,0.9999999999999999,1.0000000000000016,1.0000000000000013,0.9999999999999998,0.42103211434876897,-0.014474300602679069,0.027028441348446286,0.16126873777759254,1.2739521093837456,1.2478936839441492,1.2520061488383143,1.2616385059729542,6.518455263507008,5.597265438455676,6.020525912609444,5.831691945379582,5.116719235749144,4.485370436978818,4.808703150695902,4.622316073717392,5.329906159320532,5.521557293346928,5.4454924626898356,5.467515470910612
2004-03-05 06:22:46,0.7831515816135316,0.8027142498996434,0.7954255311863323,0.7910472627023466,0.9999999999999997,0.9999999999999983,0.9999999999999971,0.999999999999997,0.7070728182994581,-0.041852250079438935,0.055825576172479074,0.27103995881575127,1.2768920135993265,1.2457733248475655,1.2571887132017923,1.264146969656192,6.904742623497381,5.3600309061065925,5.233710098509063,5.972627952108462,5.407460106226342,4.302573188234266,4.163026635181856,4.7246309926549355,5.239727576088339,5.529830858125592,5.544035095237891,5.384840584729266
2004-03-12 00:22:46,0.7928121087777078,0.8061703776160967,0.7987559276147959,0.7918279727052586,0.9999999999999989,0.999999999999998,1.0000000000000007,0.9999999999999994,0.1916799955188333,-0.10074596408356884,-0.0012868165010675447,0.16354414269966666,1.26133290464208,1.2404325782312535,1.2519468906930675,1.2629005724356097,6.035684143166087,5.614556916250892,5.354645771881377,5.23731571332363,4.785163473459683,4.526289469321058,4.277055050567752,4.147053083698448,5.4189235545000365,5.449210542230029,5.485264866057035,5.524764870409319
2004-04-01 02:01:57,0.7950189502726392,0.8134779588360894,0.7987258443163308,0.7987694325394605,0.9999999999999991,1.0,1.0000000000000002,0.9999999999999967,0.18150511598280383,-0.2745729077932717,-0.014469005723996897,0.04711539912368767,1.257831652512264,1.2292896066056702,1.251994044159107,1.2519257238234327,5.683085398509498,4.906718118706316,5.012630613662911,5.419850545171326,4.518160587832789,3.9915070397892705,4.003717619143795,4.3292109444152,5.474669870374395,5.55744078517215,5.555220890428927,5.464117138607889
2004-04-17 01:32:55,0.7872162594434766,0.7992948669439113,0.750019169076297,0.777015857230057,0.9999999999999966,0.999999999999997,1.0000000000000018,0.9999999999999964,0.44101370942413576,-0.06465154491934655,1.5177913155240708,0.4454478571167737,1.2702989655052954,1.2511027423752614,1.3332992558464531,1.2869750220604814,6.486053758003538,4.820957156510649,6.722267166957922,5.9034450000508,5.1059269779248675,3.8533663089554873,5.041829234870645,4.587070377324982,5.31559833895381,5.634223234129852,5.3845146905875785,5.477210742273494
2004-03-11 09:42:46,0.7892114561996653,0.802194784429566,0.7957188943681374,0.7931591821249842,0.9999999999999984,1.000000000000002,1.0000000000000002,0.9999999999999989,0.43292834063154295,-0.07353927555131712,0.05437820614310951,0.13850273539995772,1.2670875367361685,1.2465800319446025,1.2567252167539367,1.260780966212683,6.789067893612864,5.098381623373717,5.057289158449023,5.7512432126457975,5.358010158556611,4.089895147301932,4.024180537661024,4.561651362744012,5.295174160955854,5.5994056676061525,5.550637553052024,5.489897193533142
