timestamp,mean_abs_ch0,mean_abs_ch1,mean_abs_ch2,mean_abs_ch3,mean_abs_ch4,mean_abs_ch5,mean_abs_ch6,mean_abs_ch7,rms_ch0,rms_ch1,rms_ch2,rms_ch3,rms_ch4,rms_ch5,rms_ch6,rms_ch7,kurtosis_ch0,kurtosis_ch1,kurtosis_ch2,kurtosis_ch3,kurtosis_ch4,kurtosis_ch5,kurtosis_ch6,kurtosis_ch7,shape_ch0,shape_ch1,shape_ch2,shape_ch3,shape_ch4,shape_ch5,shape_ch6,shape_ch7,impulse_ch0,impulse_ch1,impulse_ch2,impulse_ch3,impulse_ch4,impulse_ch5,impulse_ch6,impulse_ch7,crest_ch0,crest_ch1,crest_ch2,crest_ch3,crest_ch4,crest_ch5,crest_ch6,crest_ch7,entropy_ch0,entropy_ch1,entropy_ch2,entropy_ch3,entropy_ch4,entropy_ch5,entropy_ch6,entropy_ch7
2003-10-22 23:54:13,0.7836112202011045,0.7851811913808955,0.8139435428580285,0.8064179719947377,0.7977238999746642,0.7934961125813251,0.7873016556658973,0.7817798380608875,0.9999999999999988,0.9999999999999991,0.9999999999999971,1.0000000000000013,1.000000000000004,0.999999999999998,0.9999999999999997,0.9999999999999984,0.8270260138515821,0.6626377525756841,-0.3095311996628549,-0.15069625743557813,0.027847409232363507,0.17378571013387534,0.46653137390308475,0.6878257980446878,1.2761430339695246,1.2735913837178174,1.2285864403919982,1.2400517284187298,1.2535665535804608,1.2602456195366785,1.2701611800297852,1.2791325016521025,8.49101308627871,8.64018203104175,5.389617559054405,5.545950678093995,6.08425377019306,5.6019553609464925,6.092075478306929,8.120780348233072,6.653653125282413,6.784108420881173,4.386844410666594,4.4723542986113936,4.853554645993943,4.445129801765165,4.79630111051266,6.348662345569699,5.108074696805407,5.198038901033495,5.524571603447952,5.477843658585026,5.395247342765186,5.44521575515859,5.387887486556309,5.154791624565752
2003-11-17 23:42:30,0.7769713412853201,0.7876793787405834,0.8062205086177767,0.7988722194573996,0.7866955127176248,0.7892796433188841,0.7681207730963066,0.7754899097966125,1.0000000000000013,1.0000000000000013,0.9999999999999992,0.9999999999999997,0.9999999999999967,0.9999999999999992,1.0000000000000002,0.9999999999999991,1.1648225954568128,0.5472028203354555,-0.19075767753924167,-0.019967380810222757,0.40522438924042703,0.31441725419858235,1.2477283635973846,0.8778384659652549,1.2870487582537236,1.2695520880575752,1.2403554478097405,1.2517646447628479,1.271139829621648,1.2669780710358192,1.3018786042837833,1.2895074292614186,8.408600413414302,6.992839385459572,5.131044483970746,5.7349729348402105,6.887589882491045,6.154109792364278,7.829408049462887,7.551025292261421,6.533241541542798,5.5081153827714715,4.136753293607336,4.581510556983917,5.418436053995036,4.857313581862533,6.013930963839877,5.855743922767754,5.141307893434946,5.242531577786425,5.54898736701487,5.467553824553738,5.25713874419687,5.409493947893075,5.180525321027078,5.222536806491258
2003-11-18 12:02:30,0.7778251860650376,0.7836253680666132,0.8066785286714687,0.7997584120562214,0.7855056977496206,0.7935215922389249,0.778742436242394,0.7815792766364313,0.9999999999999981,0.9999999999999974,0.9999999999999994,1.0000000000000007,1.0000000000000004,1.000000000000002,0.9999999999999999,1.0000000000000009,1.0821798975089028,0.517937378727567,-0.19647311801651623,-0.033939799105326074,0.5407211601987587,0.17130239107125167,0.9293552151519884,0.6092916184132795,1.285635921689457,1.2761199940058487,1.2396511924606632,1.2503775951902119,1.2730652404748688,1.2602051535592085,1.2841216215533635,1.2794607404428058,7.870002120757012,7.06372206818607,4.689123319439373,5.406634941037661,8.790096453980505,5.262838191953491,9.979139994946959,7.1548116628442555,6.121485863910075,5.535311805602582,3.782615100084429,4.3240017750119595,6.90467084837042,4.176175741774751,7.771179791268907,5.592052523915711,5.1817068891465965,5.278220707992834,5.642606668196379,5.540737991085572,5.086990072261759,5.539071181199883,5.073496698611404,5.278354030438532
2003-11-22 13:26:56,0.776746399239832,0.7881570497450673,0.8005378545227568,0.7983177042891516,0.7792795578538928,0.7860236577991527,0.7460724425336113,0.7458558383975796,1.0000000000000007,1.000000000000003,1.0000000000000044,1.0000000000000018,1.000000000000002,0.9999999999999973,1.0000000000000002,0.9999999999999972,1.1374102803127766,0.4675526787359421,-0.012249316726627768,0.011083804485864324,1.4306071132738376,0.6569813423245581,1.7791522523280703,2.360429788384508,1.2874214814238691,1.268782662444569,1.249160166943208,1.252634126272365,1.2832365354917883,1.2722263383267283,1.340352414846028,1.3407416668460075,8.41192411710024,7.042191932061961,5.677420738104102,5.573120325756734,11.489811270074002,9.504509791034222,10.114205822503333,11.015328549869318,6.533931768636309,5.550353216912454,4.544990216904844,4.4491206241853165,8.953775046367925,7.470769551536599,7.545930242282733,8.215847110787598,5.114034783428589,5.296147861660175,5.483327095695743,5.47258678048606,4.763132057835152,5.05062164336994,4.975831822055174,4.937922330219402
2003-11-15 15:58:46,0.7754304888703503,0.7902005538386654,0.805025370860983,0.8028529637871203,0.7827471674559243,0.7872783560051,0.7875105891650352,0.7844149759068453,0.9999999999999953,0.9999999999999986,0.9999999999999999,1.0000000000000013,0.9999999999999994,1.0000000000000033,0.9999999999999978,0.9999999999999987,1.5045133375951467,0.5092840756010855,-0.06779395361611629,-0.08107249128533578,0.9527690870578698,0.4486566227162796,0.3782624298370556,0.5308715276137099,1.2896062436967093,1.2655015174845952,1.2421968750258012,1.245558084861421,1.2775517326369736,1.2701987707045834,1.2698241950755942,1.2748354260369905,12.031790092361522,8.994347869205813,5.674310489602493,4.8558874978219695,9.94716609362083,6.952994614087194,7.25161375328187,6.518904740228493,9.329816873305374,7.107338667664063,4.567963906272614,3.8985636694431864,7.786116083995321,5.473942169090862,5.71072261924429,5.1135265047453595,4.879208392828904,5.097983567405773,5.426519739732338,5.5912097522451605,4.964127953731489,5.270141420835288,5.308888119244485,5.315141220107929
2003-11-08 13:21:44,0.7898810251940471,0.7890478718675975,0.8120981673930018,0.7982503052621477,0.7890479645474725,0.7939521654178707,0.7814421642293867,0.7775126883009682,0.9999999999999983,1.000000000000002,1.0000000000000007,0.9999999999999972,0.9999999999999997,1.000000000000003,1.0000000000000007,0.9999999999999983,0.47422103655852244,0.3283880984028231,-0.2741350496968429,0.05009863302352624,0.3414142921016716,0.12290428765021799,0.5874388855392283,0.6940485549599442,1.266013447726931,1.267350227601656,1.231378225135271,1.2527398904928628,1.267350078741424,1.2595217237976621,1.2796852355492527,1.2861526442548643,6.841162153938614,7.149310961075185,4.8565871809398296,6.306856007658277,6.7188083480206275,5.204803609196589,7.028111880750038,6.482978527538313,5.4037041756717565,5.641148599156051,3.9440255494255774,5.034449733357644,5.301462051190244,4.132365096096368,5.492062958539572,5.040598063143774,5.264244767573898,5.2864160345488775,5.614981043513995,5.342758438084464,5.332406676360154,5.510200412410546,5.325369787360046,5.362021939279839
2003-11-20 12:54:03,0.7824458978082957,0.7807477074083801,0.80658543709016,0.7967228342169859,0.7879080567939929,0.7922893713054513,0.7669184214264384,0.7669964829093773,0.9999999999999989,1.000000000000001,1.0000000000000013,1.0000000000000042,0.9999999999999971,0.9999999999999992,0.9999999999999978,0.9999999999999964,0.8302152822273321,1.0337869046333061,-0.17250572467137948,0.09637498429361324,0.6101170926029287,0.23438294892107736,2.206023048735375,2.0203712809304673,1.2780436357339118,1.2808234856294471,1.2397942660700698,1.255141634019813,1.2691836203186053,1.2621651081249572,1.3039196504630006,1.3037869433335447,7.555962065334755,9.492626217624464,5.146622446562012,5.369192051623199,8.201058741584337,5.843363371899312,12.560956093811644,12.206404659672284,5.912131522016282,7.411346156694974,4.1511907155982435,4.2777579088245306,6.461680256735122,4.629634692231412,9.633228619072849,9.36226944293731,5.1796359880211655,5.057440546949249,5.575042396886434,5.5152072164094,5.134950594913454,5.45317749883031,4.734988937343479,4.702345306827461
2003-11-23 13:26:56,0.7768933559534974,0.7823198725469169,0.8034973365348309,0.7970907027666896,0.7792605353144361,0.7898160664602074,0.7434234546153702,0.7653814852247365,0.9999999999999983,1.0000000000000009,1.0000000000000033,1.0000000000000002,1.000000000000002,0.9999999999999998,1.0000000000000016,1.0000000000000027,1.1647173167195426,0.7320770767466342,-0.06420806454597772,0.008108932277774095,1.299962957569937,0.4180837055621103,1.5326348871572426,1.0880244832414148,1.287177953494888,1.2782495179937148,1.2445591970629442,1.2545623685347422,1.283267860596195,1.2661175715021769,1.3451283972704062,1.3065380066077452,9.44397316262138,7.3797972103771805,5.430245523855233,5.304784824177593,11.754437883443988,7.277534772653692,7.306301584045258,8.18402262283738,7.3369600038437,5.7733620130443635,4.363187815147853,4.228394663529786,9.159769557372831,5.74791388766472,5.431675964072668,6.2638993901801,5.016187288002284,5.228515464722776,5.502606071164153,5.57646994427755,4.946530286829702,5.271438289035526,5.2556853837213495,5.22247361470691
2003-11-01 01:41:44,0.7822273111321812,0.7849527746844275,0.8055108374979151,0.7985444721663956,0.7914287224094416,0.7924376013503844,0.7671751624588989,0.7717718124060914,0.999999999999998,1.000000000000001,1.0000000000000016,0.9999999999999992,1.0,1.0000000000000004,0.9999999999999992,1.0000000000000016,0.9143974725339756,0.5288960323408931,0.04869451287210236,-0.04364027482036459,0.30892114188667197,0.21587323633856004,1.1774557384869926,1.0469736771509268,1.2784007740059813,1.273961991410284,1.2414482257075652,1.2522784075970983,1.2635376650920374,1.2619290128281535,1.3034832837847168,1.2957197761374328,7.843759283738838,6.3268303430271144,8.817639564169033,5.008287015097056,7.840685413263295,6.508374210856267,7.065023586427149,8.489204488487307,6.1356027336871275,4.966263032716756,7.102704230088539,3.999339910928495,6.205343639433314,5.157480448341639,5.420110617693205,6.551728733965765,5.127793358501585,5.323690084744939,5.231126880181198,5.549859250283708,5.226476244425795,5.378421045540758,5.26762768432184,5.150711484143136
2003-11-17 18:22:30,0.7796180959999021,0.7790835614678288,0.8046629773305515,0.7981465338150187,0.7825427236602349,0.7901068406672059,0.7680772462876252,0.7754716941137245,0.9999999999999998,0.9999999999999999,1.000000000000003,0.9999999999999992,1.0000000000000018,1.000000000000001,1.0000000000000007,0.9999999999999972,0.9726537529900932,0.9599635575718737,-0.07727718910194126,-0.01730370879121157,0.7239734683448407,0.28289649054341126,1.221662925947161,0.9400314033932928,1.2826793081520844,1.2835593631522073,1.2427563193195208,1.252902766137631,1.2778855003885803,1.2656516163757687,1.3019523815258633,1.289537719546144,7.890416297808369,9.091926490895034,5.726191776078955,5.690001710041702,7.874507779513041,6.044382757993491,7.667376717570484,10.113429405321543,6.151511330743959,7.083370471130203,4.6076545233053965,4.541455142271317,6.162138765263833,4.775708164701564,5.889137595481384,7.842678234244278,5.2294773665454475,5.05566664044774,5.487921437091505,5.5086074746992795,5.156419688905361,5.403531223485121,5.190531064004313,5.025471225928235
2003-10-22 18:34:13,0.7892987672099732,0.7885163526147243,0.815007956320277,0.8084373887057454,0.7986848388117491,0.7961183183085196,0.7855283688520307,0.7852356603184648,1.0000000000000024,1.0000000000000056,1.0000000000000029,1.000000000000002,1.0000000000000007,1.000000000000002,0.9999999999999966,1.0000000000000007,0.6909969236023983,0.820646079572215,-0.31018874150064013,-0.2265377610733572,-0.0031590552161451235,0.05257442608406748,0.4571767020690669,0.46949408961173766,1.266947373470276,1.2682045168549776,1.2269818867964877,1.2369541710594751,1.2520583231400262,1.2560946997484765,1.2730284985905655,1.2735030393225324,8.910456922621968,10.328320179916028,4.792884554038154,5.355564709672433,5.139641460281857,5.425284497130852,6.342059850172248,6.575967977177575,7.033012664303073,8.144049356904395,3.906239045265647,4.329638748932217,4.104953711255395,4.319168370201087,4.981867929267777,5.163684556792108,5.0677307683316695,4.95699050487965,5.5627199237416605,5.553466696851265,5.547199302218319,5.501588828467304,5.369672783267413,5.284047223955117
2003-10-29 17:29:46,0.7840077999940153,0.7871299027559593,0.8094802438087599,0.8000203452636108,0.7934370169424697,0.7911506244110028,0.7736883842570943,0.7743342423179471,1.0000000000000007,1.0000000000000004,1.0000000000000016,1.0000000000000004,0.9999999999999999,0.9999999999999994,1.0000000000000013,1.000000000000002,0.5929736731216573,0.48896300909400603,-0.21249441835719862,-0.044803370011378796,0.16915594828070946,0.2027415859145676,1.0113372277732333,1.0038910746435636,1.275497514192632,1.270438331079437,1.2353606003956434,1.2499682113340447,1.2603394833449113,1.263981812242746,1.2925100342048104,1.2914319751720278,6.852902455645929,7.960735771617507,4.624334220635836,5.808508683332607,6.451203952700767,5.769220001046025,9.105417510177341,8.024532708620065,5.372728977824546,6.266133173779172,3.7433071923734826,4.646925122306432,5.118624019918367,4.564322006192012,7.044755761435352,6.213670454884889,5.260403500301945,5.250229281934927,5.628165267577342,5.413333122171896,5.42735396164044,5.417427970629141,5.0530037451266,5.225974513548326
2003-11-10 01:05:58,0.7853199766691111,0.7865245621851142,0.8076385778596649,0.8013653254479512,0.7882495477851383,0.7912030445765251,0.7792834471233048,0.7836902765475583,1.0000000000000013,1.0000000000000002,0.9999999999999983,0.9999999999999991,1.0000000000000022,1.000000000000001,0.9999999999999992,0.9999999999999997,0.6123765639004661,0.3698606908190305,-0.21974213571581291,-0.06708227732215732,0.45279000588229534,0.2784904010175322,0.6567445935756253,0.5474571851486454,1.2733663089043563,1.2714161109245092,1.2381776049506121,1.2478703136313192,1.2686337756993968,1.2638980687128551,1.2832301310793413,1.2760143004521693,6.975390907213034,5.741453811164764,5.1563596842799795,5.052490577632775,8.089966216717572,6.699728581636037,7.494186126860502,6.863993269987055,5.477913824510463,4.51579444513242,4.1644750023448,4.0488907560674,6.376912211924658,5.3008456516267906,5.840095198323504,5.379244783976736,5.261965082738106,5.443381445773745,5.545335058501584,5.562520970082327,5.249282247493965,5.319087156661848,5.274482348628454,5.3392447635421245
